Pokemon,Gender,Location,Version,Chance,Condition,Max Level,Min Level,Method,Evolves From
kingler,4,trainer-tower-area,leafgreen,4,,35,25,super-rod,"{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}"
kingler,4,tanoby-ruins-area,leafgreen,4,,35,25,super-rod,"{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}"
kingler,4,one-island-area,leafgreen,4,,35,25,super-rod,"{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}"
kingler,4,five-island-area,leafgreen,4,,35,25,super-rod,"{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}"
kingler,4,johto-safari-zone-zone-rocky-beach,heartgold,10,,39,39,super-rod,"{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}"
kingler,4,johto-safari-zone-zone-rocky-beach,soulsilver,10,,39,39,super-rod,"{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}"
exeggcute,4,kanto-safari-zone-middle,red,10,,25,25,walk,
exeggcute,4,kanto-safari-zone-middle,blue,10,,25,25,walk,
exeggcute,4,kanto-safari-zone-middle,yellow,15,,24,24,walk,
exeggcute,4,kanto-safari-zone-middle,firered,10,,25,25,walk,
exeggcute,4,kanto-safari-zone-middle,leafgreen,10,,25,25,walk,
exeggcute,4,kanto-safari-zone-area-1-east,red,10,,23,23,walk,
exeggcute,4,kanto-safari-zone-area-1-east,blue,10,,23,23,walk,
exeggcute,4,kanto-safari-zone-area-1-east,yellow,5,,26,26,walk,
exeggcute,4,kanto-safari-zone-area-1-east,firered,10,,25,25,walk,
exeggcute,4,kanto-safari-zone-area-1-east,leafgreen,10,,25,25,walk,
exeggcute,4,kanto-safari-zone-area-2-north,red,10,,27,27,walk,
exeggcute,4,kanto-safari-zone-area-2-north,blue,10,,27,27,walk,
exeggcute,4,kanto-safari-zone-area-2-north,yellow,15,,20,20,walk,
exeggcute,4,kanto-safari-zone-area-2-north,firered,10,,27,27,walk,
exeggcute,4,kanto-safari-zone-area-2-north,leafgreen,10,,27,27,walk,
exeggcute,4,kanto-safari-zone-area-3-west,red,10,,26,26,walk,
exeggcute,4,kanto-safari-zone-area-3-west,blue,10,,26,26,walk,
exeggcute,4,kanto-safari-zone-area-3-west,yellow,5,,26,26,walk,
exeggcute,4,kanto-safari-zone-area-3-west,firered,10,,27,27,walk,
exeggcute,4,kanto-safari-zone-area-3-west,leafgreen,10,,27,27,walk,
exeggcute,4,berry-forest-area,firered,5,,35,35,walk,
exeggcute,4,berry-forest-area,leafgreen,5,,35,35,walk,
exeggcute,4,azure-bay-area,x,10,,26,26,walk,
exeggcute,4,azure-bay-area,y,10,,26,26,walk,
cubone,4,sinnoh-route-203-area,diamond,20,swarm-yes,4,4,walk,
cubone,4,sinnoh-route-203-area,pearl,20,swarm-yes,4,4,walk,
cubone,4,sinnoh-route-203-area,platinum,20,swarm-yes,4,4,walk,
cubone,4,rock-tunnel-1f,gold,1,,13,13,walk,
cubone,4,rock-tunnel-1f,silver,1,,13,13,walk,
cubone,4,rock-tunnel-1f,crystal,30,time-morning,10,10,walk,
cubone,4,rock-tunnel-1f,heartgold,1,,13,13,walk,
cubone,4,rock-tunnel-1f,soulsilver,1,,13,13,walk,
cubone,4,rock-tunnel-b1f,gold,30,,12,12,walk,
cubone,4,rock-tunnel-b1f,silver,30,,12,12,walk,
cubone,4,rock-tunnel-b1f,crystal,30,time-morning,12,12,walk,
cubone,4,rock-tunnel-b1f,heartgold,10,radio-off,12,12,walk,
cubone,4,rock-tunnel-b1f,soulsilver,10,radio-off,12,12,walk,
cubone,4,pokemon-tower-3f,red,4,,22,22,walk,
cubone,4,pokemon-tower-3f,blue,4,,22,22,walk,
cubone,4,pokemon-tower-3f,firered,4,,17,17,walk,
cubone,4,pokemon-tower-3f,leafgreen,4,,17,17,walk,
cubone,4,pokemon-tower-4f,red,4,,22,22,walk,
cubone,4,pokemon-tower-4f,blue,4,,22,22,walk,
cubone,4,pokemon-tower-4f,firered,4,,17,17,walk,
cubone,4,pokemon-tower-4f,leafgreen,4,,17,17,walk,
cubone,4,pokemon-tower-5f,red,4,,22,22,walk,
cubone,4,pokemon-tower-5f,blue,4,,22,22,walk,
cubone,4,pokemon-tower-5f,yellow,5,,20,20,walk,
cubone,4,pokemon-tower-5f,firered,4,,17,17,walk,
cubone,4,pokemon-tower-5f,leafgreen,4,,17,17,walk,
cubone,4,pokemon-tower-6f,red,4,,24,24,walk,
cubone,4,pokemon-tower-6f,blue,4,,24,24,walk,
cubone,4,pokemon-tower-6f,yellow,5,,22,22,walk,
cubone,4,pokemon-tower-6f,firered,4,,19,19,walk,
cubone,4,pokemon-tower-6f,leafgreen,4,,19,19,walk,
cubone,4,pokemon-tower-7f,red,5,,24,24,walk,
cubone,4,pokemon-tower-7f,blue,5,,24,24,walk,
cubone,4,pokemon-tower-7f,yellow,5,,24,24,walk,
cubone,4,pokemon-tower-7f,firered,5,,19,19,walk,
cubone,4,pokemon-tower-7f,leafgreen,5,,19,19,walk,
cubone,4,kanto-safari-zone-area-1-east,yellow,10,,19,19,walk,
cubone,4,kanto-safari-zone-area-2-north,yellow,5,,16,16,walk,
cubone,4,kanto-safari-zone-area-3-west,yellow,10,,19,19,walk,
cubone,4,sevault-canyon-area,firered,10,,46,46,walk,
cubone,4,sevault-canyon-area,leafgreen,10,,46,46,walk,
cubone,4,glittering-cave-unknown-area-303,x,10,,16,16,walk,
cubone,4,glittering-cave-unknown-area-303,y,10,,16,16,walk,
cubone,4,johto-safari-zone-zone-desert,heartgold,10,time-day,17,17,walk,
cubone,4,johto-safari-zone-zone-desert,soulsilver,10,time-day,17,17,walk,
marowak,4,rock-tunnel-1f,crystal,1,time-morning,12,12,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,rock-tunnel-b1f,gold,5,,14,14,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,rock-tunnel-b1f,silver,5,,14,14,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,rock-tunnel-b1f,crystal,5,time-morning,15,15,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,rock-tunnel-b1f,heartgold,1,,14,14,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,rock-tunnel-b1f,soulsilver,1,,14,14,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-route-9-area,crystal,1,time-morning,18,18,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-route-10-area,crystal,5,time-morning,15,15,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,cerulean-cave-2f,red,10,,52,52,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,cerulean-cave-2f,blue,10,,52,52,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,cerulean-cave-b1f,red,20,,55,55,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,cerulean-cave-b1f,blue,20,,55,55,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-1f,red,1,,43,43,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-1f,blue,1,,43,43,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-1f,firered,1,,46,46,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-1f,leafgreen,1,,46,46,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-2f,red,4,,40,40,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-2f,blue,4,,40,40,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-2f,firered,1,,48,48,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-2f,leafgreen,1,,48,48,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-3f,firered,1,,46,46,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-victory-road-2-3f,leafgreen,1,,46,46,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-safari-zone-area-1-east,yellow,5,,24,24,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,kanto-safari-zone-area-3-west,yellow,5,,24,24,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,sevault-canyon-area,firered,10,,52,52,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,sevault-canyon-area,leafgreen,10,,52,52,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,johto-safari-zone-zone-desert,heartgold,10,time-day,17,17,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
marowak,4,johto-safari-zone-zone-desert,soulsilver,10,time-day,17,17,walk,"{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}"
lickitung,4,lake-valor-area,diamond,20,swarm-yes,36,36,walk,
lickitung,4,lake-valor-area,pearl,20,swarm-yes,36,36,walk,
lickitung,4,sinnoh-route-215-area,platinum,10,,20,20,walk,
lickitung,4,johto-route-44-area,gold,1,,26,26,walk,
lickitung,4,johto-route-44-area,silver,1,,26,26,walk,
lickitung,4,johto-route-44-area,crystal,1,time-morning,26,26,walk,
lickitung,4,johto-route-44-area,heartgold,1,,26,26,walk,
lickitung,4,johto-route-44-area,soulsilver,1,,26,26,walk,
lickitung,4,cerulean-cave-b1f,yellow,1,,50,50,walk,
lickitung,4,unova-route-2-area,black-2,10,,58,58,walk,
lickitung,4,unova-route-2-area,white-2,10,,58,58,walk,
lickitung,4,challengers-cave-1f,black,1,,49,49,walk,
lickitung,4,challengers-cave-1f,white,1,,49,49,walk,
lickitung,4,challengers-cave-b1f,black,5,,50,50,walk,
lickitung,4,challengers-cave-b1f,white,5,,50,50,walk,
lickitung,4,challengers-cave-b2f,black,10,,49,49,walk,
lickitung,4,challengers-cave-b2f,white,10,,49,49,walk,
lickitung,4,kalos-victory-road-unknown-area-322,x,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-322,y,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-324,x,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-324,y,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-326,x,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-326,y,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-328,x,5,,59,59,walk,
lickitung,4,kalos-victory-road-unknown-area-328,y,5,,59,59,walk,
lickitung,4,johto-safari-zone-zone-mountain,heartgold,10,time-day,17,17,walk,
lickitung,4,johto-safari-zone-zone-mountain,soulsilver,10,time-day,17,17,walk,
koffing,4,stark-mountain-inside,platinum,1,,53,53,walk,
koffing,4,burned-tower-1f,gold,5,,16,16,walk,
koffing,4,burned-tower-1f,silver,5,,16,16,walk,
koffing,4,burned-tower-1f,crystal,30,,14,14,walk,
koffing,4,burned-tower-1f,heartgold,1,,16,16,walk,
koffing,4,burned-tower-1f,soulsilver,1,,16,16,walk,
koffing,4,burned-tower-b1f,gold,20,time-night,16,16,walk,
koffing,4,burned-tower-b1f,silver,20,time-night,16,16,walk,
koffing,4,burned-tower-b1f,crystal,4,,16,16,walk,
koffing,4,burned-tower-b1f,heartgold,10,radio-off,16,16,walk,
koffing,4,burned-tower-b1f,soulsilver,10,radio-off,16,16,walk,
koffing,4,celadon-city-area,firered,1,,40,30,surf,
koffing,4,celadon-city-area,leafgreen,1,,40,30,surf,
koffing,4,pokemon-mansion-1f,red,20,,30,30,walk,
koffing,4,pokemon-mansion-1f,blue,5,,30,30,walk,
koffing,4,pokemon-mansion-1f,firered,10,,30,30,walk,
koffing,4,pokemon-mansion-1f,leafgreen,5,,28,28,walk,
koffing,4,pokemon-mansion-2f,red,10,,30,30,walk,
koffing,4,pokemon-mansion-2f,blue,5,,30,30,walk,
koffing,4,pokemon-mansion-2f,firered,10,,30,30,walk,
koffing,4,pokemon-mansion-2f,leafgreen,5,,28,28,walk,
koffing,4,pokemon-mansion-3f,red,15,,35,35,walk,
koffing,4,pokemon-mansion-3f,blue,5,,34,34,walk,
koffing,4,pokemon-mansion-3f,firered,10,,30,30,walk,
koffing,4,pokemon-mansion-3f,leafgreen,5,,28,28,walk,
koffing,4,pokemon-mansion-b1f,red,10,,31,31,walk,
koffing,4,pokemon-mansion-b1f,blue,5,,35,35,walk,
koffing,4,pokemon-mansion-b1f,firered,10,,30,30,walk,
koffing,4,pokemon-mansion-b1f,leafgreen,5,,28,28,walk,
koffing,4,fiery-path-area,ruby,5,,16,16,walk,
koffing,4,fiery-path-area,sapphire,1,,14,14,walk,
koffing,4,fiery-path-area,emerald,5,,16,16,walk,
koffing,4,virbank-complex-inner,black-2,1,,13,13,walk,
koffing,4,virbank-complex-inner,white-2,1,,13,13,walk,
koffing,4,johto-safari-zone-zone-marshland,heartgold,10,time-day,17,17,walk,
koffing,4,johto-safari-zone-zone-marshland,soulsilver,10,time-day,17,17,walk,
weezing,4,stark-mountain-area,diamond,10,radar-off,55,55,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-area,pearl,10,radar-off,55,55,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-area,platinum,10,radar-off,52,52,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-entrance,diamond,10,,56,56,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-entrance,pearl,10,,56,56,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-entrance,platinum,5,,51,51,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-inside,diamond,10,,58,58,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-inside,pearl,10,,58,58,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,stark-mountain-inside,platinum,5,,52,52,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,sinnoh-route-227-area,diamond,10,radar-off,55,55,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,sinnoh-route-227-area,pearl,10,radar-off,55,55,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,sinnoh-route-227-area,platinum,10,radar-off,52,52,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,burned-tower-b1f,crystal,1,,16,16,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-1f,red,4,,37,37,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-1f,blue,1,,39,39,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-1f,firered,5,,32,32,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-2f,red,4,,39,39,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-2f,blue,1,,37,37,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-2f,firered,5,,32,32,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-3f,red,5,,38,38,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-3f,blue,1,,42,42,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-3f,firered,5,,32,32,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-b1f,red,4,,42,42,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-b1f,blue,1,,42,42,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,pokemon-mansion-b1f,firered,5,,34,34,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,p2-laboratory-area,black-2,1,,58,58,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,p2-laboratory-area,white-2,1,,58,58,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,johto-safari-zone-zone-marshland,heartgold,10,time-day,17,17,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
weezing,4,johto-safari-zone-zone-marshland,soulsilver,10,time-day,17,17,walk,"{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}"
rhyhorn,4,sinnoh-victory-road-1f,platinum,20,,41,41,walk,
rhyhorn,4,stark-mountain-area,diamond,1,radar-off,24,24,walk,
rhyhorn,4,stark-mountain-area,pearl,1,radar-off,24,24,walk,
rhyhorn,4,stark-mountain-area,platinum,1,radar-off,52,52,walk,
rhyhorn,4,stark-mountain-entrance,platinum,1,,52,52,walk,
rhyhorn,4,sinnoh-route-214-area,platinum,1,radar-off,24,24,walk,
rhyhorn,4,sinnoh-route-227-area,diamond,1,radar-off,24,24,walk,
rhyhorn,4,sinnoh-route-227-area,pearl,1,radar-off,24,24,walk,
rhyhorn,4,sinnoh-route-227-area,platinum,1,radar-off,52,52,walk,
rhyhorn,4,kanto-victory-road-1-1f,gold,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-1f,silver,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-1f,crystal,30,time-morning,32,32,walk,
rhyhorn,4,kanto-victory-road-1-1f,heartgold,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-1f,soulsilver,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-2f,gold,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-2f,silver,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-2f,crystal,30,time-morning,32,32,walk,
rhyhorn,4,kanto-victory-road-1-2f,heartgold,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-2f,soulsilver,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-3f,gold,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-3f,silver,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-3f,crystal,30,time-morning,32,32,walk,
rhyhorn,4,kanto-victory-road-1-3f,heartgold,1,,35,35,walk,
rhyhorn,4,kanto-victory-road-1-3f,soulsilver,1,,35,35,walk,
rhyhorn,4,cerulean-cave-2f,yellow,10,,50,50,walk,
rhyhorn,4,cerulean-cave-b1f,yellow,10,,52,52,walk,
rhyhorn,4,kanto-safari-zone-middle,red,20,,25,25,walk,
rhyhorn,4,kanto-safari-zone-middle,blue,20,,25,25,walk,
rhyhorn,4,kanto-safari-zone-middle,yellow,10,,20,20,walk,
rhyhorn,4,kanto-safari-zone-middle,firered,20,,25,25,walk,
rhyhorn,4,kanto-safari-zone-middle,leafgreen,20,,25,25,walk,
rhyhorn,4,kanto-safari-zone-area-2-north,red,20,,26,26,walk,
rhyhorn,4,kanto-safari-zone-area-2-north,blue,20,,26,26,walk,
rhyhorn,4,kanto-safari-zone-area-2-north,yellow,10,,25,25,walk,
rhyhorn,4,kanto-safari-zone-area-2-north,firered,20,,26,26,walk,
rhyhorn,4,kanto-safari-zone-area-2-north,leafgreen,20,,26,26,walk,
rhyhorn,4,hoenn-safari-zone-nwmach-bike-area,ruby,10,,29,29,walk,
rhyhorn,4,hoenn-safari-zone-nwmach-bike-area,sapphire,10,,29,29,walk,
rhyhorn,4,hoenn-safari-zone-nwmach-bike-area,emerald,10,,29,29,walk,
rhyhorn,4,glittering-cave-unknown-area-303,x,10,,17,17,walk,
rhyhorn,4,glittering-cave-unknown-area-303,y,10,,17,17,walk,
rhyhorn,4,johto-safari-zone-zone-savannah,heartgold,10,time-day,17,17,walk,
rhyhorn,4,johto-safari-zone-zone-savannah,soulsilver,10,time-day,17,17,walk,
rhydon,4,sinnoh-victory-road-1f,platinum,5,,43,43,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,stark-mountain-area,diamond,20,,55,55,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,stark-mountain-area,pearl,20,,55,55,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,stark-mountain-area,platinum,20,,54,54,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,stark-mountain-entrance,platinum,20,,54,54,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,stark-mountain-inside,platinum,10,,55,55,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,sinnoh-route-227-area,diamond,20,swarm-no,55,55,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,sinnoh-route-227-area,pearl,20,swarm-no,55,55,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,sinnoh-route-227-area,platinum,20,swarm-no,54,54,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,sinnoh-route-228-area,diamond,10,radar-off,53,53,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,sinnoh-route-228-area,pearl,10,radar-off,53,53,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,sinnoh-route-228-area,platinum,10,,52,52,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,kanto-victory-road-1-1f,crystal,1,time-morning,35,35,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,kanto-victory-road-1-2f,crystal,1,time-morning,35,35,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,kanto-victory-road-1-3f,crystal,1,time-morning,35,35,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,cerulean-cave-2f,red,10,,52,52,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,cerulean-cave-2f,blue,10,,52,52,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,cerulean-cave-2f,yellow,1,,58,58,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
rhydon,4,cerulean-cave-b1f,red,20,,55,55,walk,"{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}"
